headers,moves
"{'_tag_roster': {'Event': 'Bundesliga 0405', 'Site': 'Germany', 'Date': '2005.03.13', 'Round': '13.1', 'White': 'Carlsen, Magnus', 'Black': 'Nikolic, Predrag', 'Result': '1/2-1/2'}, '_others': {'ECO': 'C92', 'WhiteElo': '2581', 'BlackElo': '2676', 'PlyCount': '58', 'EventDate': '2004.11.12', 'EventType': 'team-tourn', 'EventRounds': '15', 'EventCountry': 'GER', 'SourceTitle': 'CBM 106', 'Source': 'ChessBase', 'SourceDate': '2005.06.06', 'SourceVersion': '1', 'SourceVersionDate': '2005.06.06', 'SourceQuality': '1', 'WhiteTeam': 'Neukoelln', 'BlackTeam': 'Solingen', 'WhiteTeamCountry': 'GER', 'BlackTeamCountry': 'GER'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'e1g1', 'f8e7', 'f1e1', 'b7b5', 'a4b3', 'd7d6', 'c2c3', 'e8g8', 'h2h3', 'f8e8', 'd2d4', 'c8b7', 'b1d2', 'e7f8', 'd4d5', 'c6e7', 'd2f1', 'g7g6', 'f3h2', 'f8g7', 'd1f3', 'g8h8', 'h3h4', 'e8f8', 'f1g3', 'h7h5', 'b3c2', 'f6h7', 'f3e2', 'e7g8', 'h2f3', 'g7f6', 'c3c4', 'f6h4', 'f3h4', 'd8h4', 'c4b5', 'a6b5', 'e2b5', 'b7a6', 'b5b3', 'g8e7', 'b3f3', 'h8g7', 'f3e3', 'g7h8', 'e3f3', 'h8g7', 'f3e3', 'g7h8']"
"{'_tag_roster': {'Event': 'ESP-chT', 'Site': 'Sanxenxo', 'Date': '2004.11.18', 'Round': '1', 'White': 'Carlsen, Magnus', 'Black': 'Marin, Mihail', 'Result': '1/2-1/2'}, '_others': {'ECO': 'C91', 'WhiteElo': '2581', 'BlackElo': '2511', 'PlyCount': '82', 'EventDate': '2004.11.18', 'EventType': 'team', 'EventRounds': '9', 'EventCountry': 'ESP', 'SourceTitle': 'CBM 105', 'Source': 'ChessBase', 'SourceDate': '2005.04.11', 'SourceVersion': '1', 'SourceVersionDate': '2005.04.11', 'SourceQuality': '1'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'e1g1', 'f8e7', 'f1e1', 'b7b5', 'a4b3', 'd7d6', 'c2c3', 'e8g8', 'd2d4', 'c8g4', 'd4d5', 'c6a5', 'b3c2', 'c7c6', 'd5c6', 'd8c7', 'c1g5', 'h7h6', 'g5f6', 'e7f6', 'b1d2', 'g4e6', 'a2a4', 'c7c6', 'b2b4', 'a5c4', 'd2c4', 'e6c4', 'c2b3', 'f8d8', 'f3d2', 'c4b3', 'd1b3', 'f6g5', 'd2f3', 'a8c8', 'a4b5', 'a6b5', 'h2h4', 'g5f6', 'e1e3', 'd6d5', 'e4d5', 'c6d5', 'b3d5', 'd8d5', 'g2g3', 'e5e4', 'e3e4', 'c8c3', 'g1g2', 'd5f5', 'f3d4', 'f6d4', 'e4d4', 'c3c2', 'a1f1', 'h6h5', 'g2g1', 'c2b2', 'f2f3', 'f5e5', 'f1f2', 'b2b1', 'g1g2', 'e5e1', 'f2c2', 'e1g1', 'g2f2', 'b1f1', 'f2e2', 'f1e1', 'e2f2', 'e1f1']"
"{'_tag_roster': {'Event': 'ESP-chT', 'Site': 'Sanxenxo', 'Date': '2004.11.19', 'Round': '2', 'White': 'Sokolov, Ivan', 'Black': 'Carlsen, Magnus', 'Result': '1-0'}, '_others': {'ECO': 'D83', 'WhiteElo': '2663', 'BlackElo': '2581', 'PlyCount': '91', 'EventDate': '2004.11.18', 'EventType': 'team', 'EventRounds': '9', 'EventCountry': 'ESP', 'SourceTitle': 'CBM 105', 'Source': 'ChessBase', 'SourceDate': '2005.04.11', 'SourceVersion': '1', 'SourceVersionDate': '2005.04.11', 'SourceQuality': '1'}}","['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'd7d5', 'c1f4', 'f8g7', 'a1c1', 'e8g8', 'e2e3', 'c7c5', 'd4c5', 'b8a6', 'c4d5', 'a6c5', 'f4e5', 'd8a5', 'g1f3', 'f8d8', 'd1d2', 'f6d5', 'c3d5', 'a5d2', 'f3d2', 'd8d5', 'e5g7', 'g8g7', 'e3e4', 'c5d3', 'f1d3', 'd5d3', 'e1e2', 'd3d6', 'c1c7', 'b7b6', 'h1d1', 'd6d7', 'c7d7', 'c8d7', 'd2b1', 'd7e6', 'b1c3', 'a8c8', 'e2e3', 'f7f6', 'f2f4', 'g7f7', 'd1d4', 'f7e8', 'a2a3', 'c8c5', 'd4a4', 'a7a5', 'a4d4', 'e6b3', 'h2h4', 'h7h5', 'g2g3', 'b3e6', 'c3a4', 'c5c6', 'b2b4', 'a5b4', 'a3b4', 'e6c4', 'a4b6', 'c4b5', 'b6d5', 'e8f7', 'f4f5', 'g6f5', 'e4f5', 'c6c1', 'd4e4', 'c1e1', 'e3d4', 'e1e4', 'd4e4', 'b5e2', 'd5f4', 'e2d1', 'b4b5', 'd1c2', 'e4e3', 'c2f5', 'b5b6', 'f5c8', 'f4h5', 'f7e6', 'h5g7']"
"{'_tag_roster': {'Event': 'ESP-chT', 'Site': 'Sanxenxo', 'Date': '2004.11.20', 'Round': '3', 'White': 'Carlsen, Magnus', 'Black': 'Gurevich, Mikhail', 'Result': '1/2-1/2'}, '_others': {'ECO': 'C16', 'WhiteElo': '2581', 'BlackElo': '2644', 'Annotator': 'Finkel,A', 'PlyCount': '86', 'EventDate': '2004.11.18', 'EventType': 'team', 'EventRounds': '9', 'EventCountry': 'ESP', 'SourceTitle': 'CBM 105', 'Source': 'ChessBase', 'SourceDate': '2005.04.11', 'SourceVersion': '1', 'SourceVersionDate': '2005.04.11', 'SourceQuality': '1'}}","['e2e4', 'e7e6', 'd2d4', 'd7d5', 'b1c3', 'f8b4', 'e4e5', 'b7b6', 'a2a3', 'b4f8', 'g1f3', 'a7a5', 'f1b5', 'c7c6', 'b5a4', 'c8a6', 'c3e2', 'a6e2', 'd1e2', 'b6b5', 'a4b3', 'a5a4', 'b3a2', 'b8d7', 'c2c3', 'd7b6', 'a2b1', 'b6c4', 'f3g5', 'g7g6', 'e2f3', 'd8e7', 'f3g3', 'e8d7', 'h2h4', 'h7h5', 'g5h3', 'g8h6', 'c1g5', 'e7e8', 'a1a2', 'f8e7', 'h3f4', 'd7c7', 'f4d3', 'h6f5', 'g3f4', 'c7b6', 'h1h3', 'e8d8', 'd3c5', 'd8c7', 'g5e7', 'c7e7', 'b1d3', 'h8g8', 'e1f1', 'g8g7', 'f1g1', 'b6c7', 'g1f1', 'g6g5', 'h4g5', 'g7g5', 'd3e2', 'a8g8', 'e2f3', 'g5g4', 'f3g4', 'g8g4', 'f4c1', 'g4h4', 'h3h4', 'e7h4', 'f1g1', 'h4g4', 'c5d3', 'f5h4', 'd3e1', 'g4e2', 'e1c2', 'e2g4', 'c2e1', 'g4e2', 'e1c2', 'e2g4']"
"{'_tag_roster': {'Event': 'ESP-chT', 'Site': 'Sanxenxo', 'Date': '2004.11.21', 'Round': '4', 'White': 'Illescas Cordoba, Miguel', 'Black': 'Carlsen, Magnus', 'Result': '1/2-1/2'}, '_others': {'ECO': 'E70', 'WhiteElo': '2626', 'BlackElo': '2581', 'Annotator': 'Hazai,L', 'PlyCount': '92', 'EventDate': '2004.11.18', 'EventType': 'team', 'EventRounds': '9', 'EventCountry': 'ESP', 'SourceTitle': 'CBM 105', 'Source': 'ChessBase', 'SourceDate': '2005.04.11', 'SourceVersion': '1', 'SourceVersionDate': '2005.04.11', 'SourceQuality': '1'}}","['g1f3', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'e8g8', 'd2d4', 'c7c6', 'f1e2', 'd7d5', 'e4e5', 'f6e4', 'e1g1', 'e4c3', 'b2c3', 'd5c4', 'e2c4', 'c6c5', 'c1e3', 'b8c6', 'f3g5', 'c6a5', 'c4d3', 'c5d4', 'c3d4', 'h7h6', 'g5e4', 'f7f5', 'e5f6', 'e7f6', 'e4d2', 'f6f5', 'd2f3', 'c8e6', 'f1e1', 'e6d5', 'e3f4', 'a5c6', 'f3e5', 'g6g5', 'e5c6', 'd5c6', 'd3c4', 'c6d5', 'd1b3', 'd5c4', 'b3c4', 'f8f7', 'f4e5', 'a8c8', 'c4a4', 'a7a6', 'a4b3', 'd8a5', 'h2h4', 'a5c3', 'b3e6', 'c3c6', 'e6b3', 'c6c3', 'b3e6', 'c3c6', 'e5g7', 'c6e6', 'e1e6', 'g8g7', 'h4g5', 'h6g5', 'd4d5', 'c8d8', 'a1d1', 'f7d7', 'e6b6', 'd7d5', 'b6b7', 'g7f8', 'd1e1', 'd5d1', 'g1f1', 'd1e1', 'f1e1', 'd8d4', 'b7b6', 'd4a4', 'b6f6', 'f8g7', 'f6f5', 'g7g6', 'f5c5', 'a4a2']"
"{'_tag_roster': {'Event': 'ESP-chT', 'Site': 'Sanxenxo', 'Date': '2004.11.22', 'Round': '5', 'White': 'Carlsen, Magnus', 'Black': 'Korneev, Oleg', 'Result': '1/2-1/2'}, '_others': {'ECO': 'B42', 'WhiteElo': '2581', 'BlackElo': '2583', 'PlyCount': '63', 'EventDate': '2004.11.18', 'EventType': 'team', 'EventRounds': '9', 'EventCountry': 'ESP', 'SourceTitle': 'CBM 105', 'Source': 'ChessBase', 'SourceDate': '2005.04.11', 'SourceVersion': '1', 'SourceVersionDate': '2005.04.11', 'SourceQuality': '1'}}","['e2e4', 'c7c5', 'g1f3', 'e7e6', 'd2d4', 'c5d4', 'f3d4', 'a7a6', 'f1d3', 'f8c5', 'd4b3', 'c5a7', 'd1e2', 'b8c6', 'c1e3', 'd7d6', 'b1c3', 'g8e7', 'f2f4', 'b7b5', 'e1c1', 'b5b4', 'c3a4', 'c8d7', 'e4e5', 'a7e3', 'e2e3', 'd6e5', 'd3e4', 'e8g8', 'a4c5', 'a8a7', 'e3d3', 'e7d5', 'e4d5', 'e6d5', 'd3d5', 'c6b8', 'd5e5', 'd8c8', 'd1d6', 'a6a5', 'b3d4', 'a5a4', 'c5d7', 'b8d7', 'e5g5', 'b4b3', 'a2a3', 'a7c7', 'd4f5', 'c7c2', 'c1d1', 'c2c1', 'd1e2', 'c1c2', 'e2d1', 'c2c1', 'd1e2', 'c1c2', 'e2d1', 'c2c1', 'd1e2']"
"{'_tag_roster': {'Event': 'ESP-chT', 'Site': 'Sanxenxo', 'Date': '2004.11.23', 'Round': '6', 'White': 'Graf, Alexander', 'Black': 'Carlsen, Magnus', 'Result': '1-0'}, '_others': {'ECO': 'A14', 'WhiteElo': '2646', 'BlackElo': '2581', 'Annotator': 'Ribli,Z', 'PlyCount': '57', 'EventDate': '2004.11.18', 'EventType': 'team', 'EventRounds': '9', 'EventCountry': 'ESP', 'SourceTitle': 'CBM 105', 'Source': 'ChessBase', 'SourceDate': '2005.04.11', 'SourceVersion': '1', 'SourceVersionDate': '2005.04.11', 'SourceQuality': '1'}}","['g1f3', 'g8f6', 'c2c4', 'e7e6', 'g2g3', 'd7d5', 'b2b3', 'd5d4', 'f1g2', 'b8c6', 'e1g1', 'f8e7', 'd2d3', 'e8g8', 'b1a3', 'e6e5', 'a3c2', 'a7a5', 'e2e3', 'd4e3', 'c2e3', 'c6b4', 'd3d4', 'e5d4', 'f3d4', 'e7c5', 'c1b2', 'a8a6', 'a2a3', 'a6d6', 'a3b4', 'c5d4', 'b2d4', 'd6d4', 'd1e1', 'a5b4', 'e1b4', 'b7b6', 'a1a8', 'd8d6', 'b4d6', 'd4d6', 'b3b4', 'c8e6', 'a8a7', 'c7c5', 'b4c5', 'b6c5', 'a7c7', 'f8c8', 'c7c8', 'e6c8', 'f1a1', 'd6a6', 'a1d1', 'a6e6', 'g2c6']"
"{'_tag_roster': {'Event': 'ESP-chT', 'Site': 'Sanxenxo', 'Date': '2004.11.24', 'Round': '7', 'White': 'Carlsen, Magnus', 'Black': 'Krasenkow, Michal', 'Result': '1/2-1/2'}, '_others': {'ECO': 'C83', 'WhiteElo': '2581', 'BlackElo': '2676', 'Annotator': 'Finkel,A', 'PlyCount': '73', 'EventDate': '2004.11.18', 'EventType': 'team', 'EventRounds': '9', 'EventCountry': 'ESP', 'SourceTitle': 'CBM 105', 'Source': 'ChessBase', 'SourceDate': '2005.04.11', 'SourceVersion': '1', 'SourceVersionDate': '2005.04.11', 'SourceQuality': '1'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'e1g1', 'f6e4', 'd2d4', 'b7b5', 'a4b3', 'd7d5', 'd4e5', 'c8e6', 'c1e3', 'f8e7', 'c2c3', 'e8g8', 'b1d2', 'd8d7', 'f1e1', 'f7f5', 'e5f6', 'e4f6', 'b3c2', 'e6f5', 'c2f5', 'd7f5', 'd2f1', 'f6e4', 'f1g3', 'e4g3', 'h2g3', 'a8d8', 'a2a4', 'b5b4', 'd1e2', 'b4c3', 'b2c3', 'f5c8', 'a1d1', 'e7f6', 'e3g5', 'h7h6', 'e2e6', 'c8e6', 'e1e6', 'h6g5', 'e6c6', 'd8e8', 'c6c7', 'e8e4', 'a4a5', 'g5g4', 'f3d4', 'f6d4', 'd1d4', 'e4e1', 'g1h2', 'f8f2', 'd4g4', 'f2f7', 'c7c8', 'f7f8', 'c8f8', 'g8f8', 'g4g6', 'e1c1', 'g6a6', 'c1c3', 'a6d6']"
"{'_tag_roster': {'Event': 'ESP-chT', 'Site': 'Sanxenxo', 'Date': '2004.11.25', 'Round': '8', 'White': 'Carlsen, Magnus', 'Black': 'Bologan, Viktor', 'Result': '0-1'}, '_others': {'ECO': 'A33', 'WhiteElo': '2581', 'BlackElo': '2669', 'PlyCount': '78', 'EventDate': '2004.11.18', 'EventType': 'team', 'EventRounds': '9', 'EventCountry': 'ESP', 'SourceTitle': 'CBM 105', 'Source': 'ChessBase', 'SourceDate': '2005.04.11', 'SourceVersion': '1', 'SourceVersionDate': '2005.04.11', 'SourceQuality': '1'}}","['d2d4', 'g8f6', 'c2c4', 'e7e6', 'g1f3', 'c7c5', 'g2g3', 'c5d4', 'f3d4', 'b8c6', 'f1g2', 'f8c5', 'd4b3', 'c5e7', 'b1c3', 'b7b6', 'e1g1', 'c8b7', 'c1f4', 'e8g8', 'c3b5', 'c6a5', 'd1d3', 'b7g2', 'g1g2', 'a7a6', 'b5c3', 'a5b7', 'f1d1', 'd7d6', 'd3f3', 'd8c7', 'a1c1', 'a8c8', 'b3d2', 'f6d7', 'b2b4', 'd7e5', 'f4e5', 'd6e5', 'a2a3', 'f7f5', 'c3a4', 'e7g5', 'e2e3', 'c8d8', 'b4b5', 'b7a5', 'b5a6', 'd8d3', 'c4c5', 'b6b5', 'a4b6', 'g5e7', 'a3a4', 'e7c5', 'a6a7', 'c7a7', 'c1c5', 'a7b6', 'c5b5', 'b6d8', 'f3e2', 'a5c4', 'd2c4', 'd3d1', 'c4e5', 'd8a8', 'e2f3', 'a8a4', 'b5b6', 'd1a1', 'b6e6', 'a4b5', 'g2h3', 'g7g5', 'g3g4', 'a1g1']"
"{'_tag_roster': {'Event': 'ESP-chT', 'Site': 'Sanxenxo', 'Date': '2004.11.26', 'Round': '9', 'White': 'Vallejo Pons, Francisco', 'Black': 'Carlsen, Magnus', 'Result': '1-0'}, '_others': {'ECO': 'B22', 'WhiteElo': '2678', 'BlackElo': '2581', 'Annotator': 'Rogozenco,D', 'PlyCount': '77', 'EventDate': '2004.11.18', 'EventType': 'team', 'EventRounds': '9', 'EventCountry': 'ESP', 'SourceTitle': 'CBM 105', 'Source': 'ChessBase', 'SourceDate': '2005.04.11', 'SourceVersion': '1', 'SourceVersionDate': '2005.04.11', 'SourceQuality': '1'}}","['e2e4', 'c7c5', 'g1f3', 'b8c6', 'c2c3', 'g8f6', 'e4e5', 'f6d5', 'd2d4', 'c5d4', 'c3d4', 'd7d6', 'f1c4', 'd5b6', 'c4b3', 'd6d5', 'f3h4', 'e7e6', 'h4f3', 'c8d7', 'b1c3', 'a8c8', 'e1g1', 'h7h6', 'h2h4', 'g7g6', 'g2g3', 'f8b4', 'b3c2', 'c6e7', 'c3e2', 'e7f5', 'c2d3', 'b4e7', 'g1g2', 'b6c4', 'f1h1', 'd8b6', 'b2b3', 'c4a5', 'e2f4', 'a5c6', 'd3f5', 'g6f5', 'f4h5', 'c6b4', 'h5f6', 'e8d8', 'f3e1', 'b6a6', 'a2a3', 'd7b5', 'c1h6', 'h8h6', 'a3b4', 'a6b6', 'd1d2', 'h6h8', 'e1f3', 'e7b4', 'd2g5', 'd8c7', 'a1c1', 'b5c6', 'h4h5', 'b4f8', 'h5h6', 'b6b3', 'h6h7', 'b3a3', 'g5g8', 'f8e7', 'g8f7', 'c8f8', 'f7g7', 'c7d8', 'c1a1']"
"{'_tag_roster': {'Event': 'Drammen Smartfish Masters', 'Site': 'Drammen', 'Date': '2004.12.27', 'Round': '1', 'White': 'Nielsen, Peter Heine', 'Black': 'Carlsen, Magnus', 'Result': '1-0'}, '_others': {'ECO': 'D17', 'WhiteElo': '2663', 'BlackElo': '2581', 'Annotator': 'Huebner,R', 'PlyCount': '127', 'EventDate': '2004.12.27', 'EventType': 'tourn', 'EventRounds': '9', 'EventCountry': 'NOR', 'EventCategory': '14', 'SourceTitle': 'CBM 105', 'Source': 'ChessBase', 'SourceDate': '2005.04.11', 'SourceVersion': '1', 'SourceVersionDate': '2005.04.11', 'SourceQuality': '1'}}","['g1f3', 'g8f6', 'c2c4', 'c7c6', 'd2d4', 'd7d5', 'b1c3', 'd5c4', 'a2a4', 'c8f5', 'f3e5', 'b8d7', 'e5c4', 'd8c7', 'g2g3', 'e7e5', 'd4e5', 'd7e5', 'c1f4', 'f6g4', 'f2f3', 'g7g5', 'f3g4', 'g5f4', 'c4e5', 'c7e5', 'g4f5', 'f8c5', 'd1c2', 'e8c8', 'c2e4', 'f4g3', 'f1g2', 'e5d6', 'e4d3', 'd6f4', 'd3g3', 'f4d2', 'e1f1', 'd2b2', 'a1b1', 'b2b1', 'c3b1', 'd8d1', 'g3e1', 'h8d8', 'g2e4', 'd1e1', 'f1e1', 'd8d4', 'e4c2', 'c8c7', 'e2e4', 'a7a5', 'e1e2', 'd4c4', 'e2d3', 'c4d4', 'd3e2', 'd4c4', 'e2d3', 'c4d4', 'd3c3', 'b7b5', 'a4b5', 'c6b5', 'h1d1', 'd4c4', 'c3d3', 'a5a4', 'b1d2', 'c4d4', 'd3e2', 'a4a3', 'c2b3', 'f7f6', 'b3d5', 'c7b6', 'd1c1', 'd4a4', 'd2b3', 'c5b4', 'c1c6', 'b6a7', 'b3c1', 'a4a6', 'c6c7', 'a7b6', 'c7b7', 'b6a5', 'c1b3', 'a5a4', 'b3d4', 'b4c5', 'e2d3', 'c5d4', 'd3d4', 'a4b4', 'b7h7', 'a3a2', 'd5a2', 'a6a2', 'h7h6', 'a2d2', 'd4e3', 'd2d6', 'e4e5', 'd6d5', 'e5e6', 'b4c5', 'h6f6', 'b5b4', 'e3f4', 'd5d4', 'f4g5', 'b4b3', 'f6f8', 'd4b4', 'e6e7', 'b3b2', 'e7e8q', 'b2b1q', 'e8e5', 'c5c4', 'f8c8', 'c4b3', 'e5c3']"
"{'_tag_roster': {'Event': 'Drammen Smartfish Masters', 'Site': 'Drammen', 'Date': '2004.12.28', 'Round': '2', 'White': 'Carlsen, Magnus', 'Black': 'Lie, Kjetil A', 'Result': '1/2-1/2'}, '_others': {'ECO': 'B38', 'WhiteElo': '2581', 'BlackElo': '2474', 'PlyCount': '129', 'EventDate': '2004.12.27', 'EventType': 'tourn', 'EventRounds': '9', 'EventCountry': 'NOR', 'EventCategory': '14', 'SourceTitle': 'CBM 105', 'Source': 'ChessBase', 'SourceDate': '2005.04.11', 'SourceVersion': '1', 'SourceVersionDate': '2005.04.11', 'SourceQuality': '1'}}","['e2e4', 'c7c5', 'g1f3', 'g7g6', 'd2d4', 'c5d4', 'f3d4', 'f8g7', 'c2c4', 'b8c6', 'c1e3', 'g8f6', 'b1c3', 'e8g8', 'f1e2', 'd7d6', 'e1g1', 'c8d7', 'd1d2', 'c6d4', 'e3d4', 'd7c6', 'e2d3', 'a7a5', 'b2b3', 'f6d7', 'd4g7', 'g8g7', 'f1e1', 'd8b6', 'd3f1', 'd7e5', 'c3d5', 'c6d5', 'e4d5', 'e7e6', 'a1d1', 'e6d5', 'd2d5', 'f8e8', 'e1e3', 'e5g4', 'e3f3', 'e8e6', 'd5g5', 'h7h5', 'g5d2', 'a8e8', 'h2h3', 'g4e5', 'f3f4', 'e5c6', 'd2c3', 'g7g8', 'a2a3', 'b6d8', 'f4f3', 'c6e5', 'f3e3', 'b7b6', 'g2g3', 'h5h4', 'f1g2', 'h4g3', 'e3g3', 'd8f6', 'g2d5', 'e6e7', 'c3d4', 'g8g7', 'd4b6', 'e5d7', 'b6a5', 'e7e2', 'a5c3', 'd7e5', 'd1f1', 'f6f4', 'a3a4', 'e8h8', 'a4a5', 'h8h5', 'd5f3', 'e2c2', 'c3c2', 'e5f3', 'g1h1', 'f3d2', 'c2c3', 'g7f8', 'h1g2', 'd2f1', 'g2f1', 'h5f5', 'g3g2', 'f4e4', 'g2g4', 'e4h1', 'g4g1', 'h1e4', 'c3d2', 'e4b1', 'f1g2', 'b1b3', 'd2d6', 'f8g8', 'a5a6', 'b3c4', 'g1e1', 'g8h7', 'a6a7', 'c4c8', 'd6d4', 'f5g5', 'g2f1', 'c8h3', 'f1e2', 'h3h5', 'e2f1', 'h5h3', 'f1e2', 'h3h5', 'e2d3', 'h5f3', 'd3c2', 'f3c6', 'c2d2', 'g5a5', 'e1a1']"
"{'_tag_roster': {'Event': 'Drammen Smartfish Masters', 'Site': 'Drammen', 'Date': '2004.12.29', 'Round': '3', 'White': 'Kortschnoj, Viktor Lvovich', 'Black': 'Carlsen, Magnus', 'Result': '1-0'}, '_others': {'ECO': 'D34', 'WhiteElo': '2601', 'BlackElo': '2581', 'PlyCount': '79', 'EventDate': '2004.12.27', 'EventType': 'tourn', 'EventRounds': '9', 'EventCountry': 'NOR', 'EventCategory': '14', 'SourceTitle': 'CBM 105', 'Source': 'ChessBase', 'SourceDate': '2005.04.11', 'SourceVersion': '1', 'SourceVersionDate': '2005.04.11', 'SourceQuality': '1'}}","['c2c4', 'g8f6', 'b1c3', 'c7c5', 'g2g3', 'e7e6', 'g1f3', 'b8c6', 'f1g2', 'd7d5', 'c4d5', 'e6d5', 'd2d4', 'f8e7', 'c1e3', 'c5c4', 'f3e5', 'e8g8', 'e1g1', 'c8e6', 'e5c4', 'd5c4', 'd4d5', 'f6d5', 'c3d5', 'e7f6', 'd1d2', 'f6d4', 'd5f4', 'd4e3', 'd2e3', 'f8e8', 'f1d1', 'd8f6', 'g2c6', 'b7c6', 'e3d4', 'f6d4', 'd1d4', 'e6d5', 'a1d1', 'c4c3', 'f4d5', 'c6d5', 'b2c3', 'e8e2', 'd4d5', 'g7g6', 'd5d2', 'e2d2', 'd1d2', 'a8c8', 'd2c2', 'c8c4', 'g1f1', 'g8f8', 'f1e2', 'f8e7', 'e2d3', 'c4a4', 'c2d2', 'e7e6', 'c3c4', 'a4a3', 'd3e4', 'h7h5', 'f2f4', 'f7f6', 'd2e2', 'a3a4', 'e4d4', 'e6d6', 'e2f2', 'a4a5', 'd4c3', 'd6c5', 'c3b3', 'a5a6', 'f2d2']"
"{'_tag_roster': {'Event': 'Drammen Smartfish Masters', 'Site': 'Drammen', 'Date': '2004.12.30', 'Round': '4', 'White': 'Carlsen, Magnus', 'Black': 'McShane, Luke J', 'Result': '1/2-1/2'}, '_others': {'ECO': 'E94', 'WhiteElo': '2581', 'BlackElo': '2629', 'Annotator': 'Avrukh,B', 'PlyCount': '42', 'EventDate': '2004.12.27', 'EventType': 'tourn', 'EventRounds': '9', 'EventCountry': 'NOR', 'EventCategory': '14', 'SourceTitle': 'CBM 105', 'Source': 'ChessBase', 'SourceDate': '2005.04.11', 'SourceVersion': '1', 'SourceVersionDate': '2005.04.11', 'SourceQuality': '1'}}","['g1f3', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'd7d6', 'd2d4', 'e8g8', 'f1e2', 'e7e5', 'c1e3', 'b8a6', 'e1g1', 'f6g4', 'e3g5', 'd8e8', 'd4e5', 'd6e5', 'h2h3', 'g4f6', 'g5e3', 'c7c6', 'c4c5', 'f6h5', 'f3d2', 'h5f4', 'e2a6', 'b7a6', 'd2c4', 'e8e6', 'c4d6', 'f4g2', 'g1g2', 'e6h3', 'g2g1', 'c8g4', 'f2f3', 'h3g3', 'g1h1', 'g3h3']"
"{'_tag_roster': {'Event': 'Drammen Smartfish Masters', 'Site': 'Drammen', 'Date': '2005.01.01', 'Round': '5', 'White': 'Johannessen, Leif Erlend', 'Black': 'Carlsen, Magnus', 'Result': '1-0'}, '_others': {'ECO': 'E99', 'WhiteElo': '2519', 'BlackElo': '2581', 'PlyCount': '117', 'EventDate': '2004.12.27', 'EventType': 'tourn', 'EventRounds': '9', 'EventCountry': 'NOR', 'EventCategory': '14', 'SourceTitle': 'CBM 105', 'Source': 'ChessBase', 'SourceDate': '2005.04.11', 'SourceVersion': '1', 'SourceVersionDate': '2005.04.11', 'SourceQuality': '1'}}","['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'e8g8', 'g1f3', 'd7d6', 'f1e2', 'e7e5', 'e1g1', 'b8c6', 'd4d5', 'c6e7', 'f3e1', 'f6d7', 'c1e3', 'f7f5', 'f2f3', 'f5f4', 'e3f2', 'g6g5', 'a1c1', 'f8f6', 'c4c5', 'a7a6', 'c5c6', 'b7c6', 'd5c6', 'd7f8', 'e1d3', 'f8e6', 'd3b4', 'f6g6', 'c3d5', 'g8h8', 'd5e7', 'd8e7', 'b4d5', 'e7f7', 'b2b4', 'e6d4', 'f2d4', 'e5d4', 'f1f2', 'c8e6', 'h2h3', 'g7e5', 'a2a4', 'g6h6', 'a4a5', 'f7h5', 'e2f1', 'a8a7', 'f2d2', 'h5f7', 'd2d4', 'h6g6', 'd4d3', 'h7h5', 'f1e2', 'a7a8', 'c1c2', 'a8g8', 'b4b5', 'a6b5', 'a5a6', 'f7g7', 'a6a7', 'g8a8', 'c2a2', 'b5b4', 'g1f1', 'g6h6', 'd3b3', 'e5c3', 'a2a5', 'h6h7', 'a5b5', 'g7g8', 'd5c3', 'e6b3', 'd1d4', 'h7g7', 'd4b4', 'g7e7', 'b4b3', 'g8b3', 'b5b3', 'a8a7', 'c3d5', 'e7f7', 'b3b7', 'a7a1', 'f1f2', 'a1c1', 'e2b5', 'c1c2', 'f2f1', 'f7f8', 'd5c7', 'g5g4', 'c7a6', 'c2c1', 'f1e2', 'c1c2', 'e2d3', 'c2g2', 'h3g4', 'h5g4', 'c6c7', 'g4f3', 'b7b8', 'g2g8', 'b8f8']"
