headers,moves
"{'_tag_roster': {'Event': 'Internet Section 16-A', 'Site': 'Dos Hermanas', 'Date': '2003.03.16', 'Round': '5', 'White': 'Ivanisevic, Ivan', 'Black': 'Felgaer, Ruben Alejandro', 'Result': '1-0'}, '_others': {'ECO': 'D10', 'WhiteElo': '2555', 'BlackElo': '2552', 'PlyCount': '36', 'EventDate': '2003.03.16', 'EventType': 'swiss (blitz)', 'EventRounds': '9', 'EventCountry': 'ESP', 'SourceTitle': 'EXT 2004', 'Source': 'ChessBase', 'SourceDate': '2003.11.25', 'SourceVersion': '1', 'SourceVersionDate': '2003.11.25', 'SourceQuality': '1'}}","['d2d4', 'd7d5', 'c2c4', 'c7c6', 'b1c3', 'd5c4', 'e2e4', 'b7b5', 'a2a4', 'b5b4', 'c3e2', 'e7e6', 'g1f3', 'g8f6', 'e2g3', 'c8a6', 'c1g5', 'd8a5', 'f1e2', 'b8d7', 'e1g1', 'h7h6', 'g5f6', 'd7f6', 'a1c1', 'c6c5', 'd4d5', 'e6d5', 'e4e5', 'f6d7', 'd1d5', 'a5d8', 'e5e6', 'f7e6', 'd5e6', 'f8e7']"
"{'_tag_roster': {'Event': 'Chicago op 12th', 'Site': 'Chicago', 'Date': '2003.05.26', 'Round': '6', 'White': 'Shulman, Yuri', 'Black': 'Yudasin, Leonid', 'Result': '1/2-1/2'}, '_others': {'ECO': 'E46', 'WhiteElo': '2550', 'BlackElo': '2558', 'PlyCount': '78', 'EventDate': '2003.05.23', 'EventType': 'swiss', 'EventRounds': '7', 'EventCountry': 'USA', 'SourceTitle': 'CBM 094 Extra', 'Source': 'ChessBase', 'SourceDate': '2003.07.09', 'SourceVersion': '2', 'SourceVersionDate': '2003.07.09', 'SourceQuality': '1'}}","['d2d4', 'g8f6', 'c2c4', 'e7e6', 'b1c3', 'f8b4', 'e2e3', 'e8g8', 'g1e2', 'f8e8', 'a2a3', 'b4f8', 'd4d5', 'd7d6', 'e2g3', 'c7c6', 'f1e2', 'e6d5', 'c4d5', 'f6d5', 'c3d5', 'c6d5', 'e2f3', 'b8c6', 'e1g1', 'c8e6', 'g3e2', 'd8b6', 'f3d5', 'c6e7', 'd5a2', 'a8c8', 'b2b3', 'e7g6', 'e2d4', 'e6d7', 'c1b2', 'f8e7', 'd1d2', 'e7f6', 'a1c1', 'g6e7', 'b3b4', 'e7c6', 'd4c6', 'f6b2', 'c6e7', 'e8e7', 'd2b2', 'e7e8', 'h2h3', 'a7a5', 'a2d5', 'd7c6', 'f1d1', 'c6d5', 'c1c8', 'e8c8', 'd1d5', 'a5b4', 'a3b4', 'g8f8', 'b2d2', 'f8e7', 'e3e4', 'h7h6', 'g1h2', 'c8c4', 'e4e5', 'd6e5', 'd5e5', 'e7f8', 'd2d7', 'g7g6', 'e5e8', 'f8g7', 'd7e7', 'b6c7']"
"{'_tag_roster': {'Event': 'BIH-chT', 'Site': 'Jahorina', 'Date': '2003.06.25', 'Round': '7', 'White': 'Ilincic, Zlatko', 'Black': 'Stevic, Hrvoje', 'Result': '1/2-1/2'}, '_others': {'ECO': 'D20', 'WhiteElo': '2557', 'BlackElo': '2550', 'PlyCount': '63', 'EventDate': '2003.06.21', 'EventType': 'team', 'EventRounds': '9', 'EventCountry': 'BIH', 'SourceTitle': 'CBM 094 Extra', 'Source': 'ChessBase', 'SourceDate': '2003.07.09', 'SourceVersion': '2', 'SourceVersionDate': '2003.07.09', 'SourceQuality': '1'}}","['d2d4', 'd7d5', 'c2c4', 'd5c4', 'e2e4', 'e7e5', 'g1f3', 'e5d4', 'f1c4', 'b8c6', 'e1g1', 'c8e6', 'c4e6', 'f7e6', 'd1b3', 'd8d7', 'b3b7', 'a8b8', 'b7a6', 'g8f6', 'b1d2', 'f8d6', 'a6e2', 'd4d3', 'e2d1', 'e8g8', 'b2b3', 'b8b5', 'c1b2', 'f6h5', 'g2g3', 'h5f6', 'a1c1', 'e6e5', 'g1g2', 'c6d4', 'a2a4', 'd4f3', 'd1f3', 'd6b4', 'd2c4', 'f6g4', 'f3d1', 'b5c5', 'g2g1', 'd3d2', 'c1c2', 'd7d3', 'c2d2', 'b4d2', 'd1g4', 'd3b3', 'b2e5', 'd2h6', 'g4e6', 'f8f7', 'e6e8', 'f7f8', 'e8e6', 'f8f7', 'e6e8', 'f7f8', 'e8e6']"
"{'_tag_roster': {'Event': 'GRE-chT 32nd', 'Site': 'Kallithea', 'Date': '2003.07.04', 'Round': '1', 'White': 'Spasov, Vasil', 'Black': 'Hickl, Joerg', 'Result': '0-1'}, '_others': {'ECO': 'B08', 'WhiteElo': '2556', 'BlackElo': '2560', 'PlyCount': '88', 'EventDate': '2003.07.04', 'EventType': 'team-tourn', 'EventRounds': '9', 'EventCountry': 'GRE', 'SourceTitle': 'CBM 095 Extra', 'Source': 'ChessBase', 'SourceDate': '2003.09.04', 'SourceVersion': '1', 'SourceVersionDate': '2003.09.04', 'SourceQuality': '1'}}","['e2e4', 'g7g6', 'd2d4', 'f8g7', 'g1f3', 'd7d6', 'f1e2', 'g8f6', 'b1c3', 'e8g8', 'e1g1', 'c7c5', 'd4c5', 'd6c5', 'd1d8', 'f8d8', 'c1e3', 'b7b6', 'f3e5', 'c8b7', 'a1d1', 'b8a6', 'e2c4', 'e7e6', 'c3b5', 'f6e4', 'f2f4', 'a6b4', 'b5c7', 'a8c8', 'c7e6', 'd8d1', 'f1d1', 'b4c2', 'e6g7', 'c2e3', 'c4f7', 'g8g7', 'd1d7', 'g7f6', 'd7b7', 'c8d8', 'e5d7', 'f6f5', 'b7a7', 'f5f4', 'f7e6', 'd8e8', 'e6h3', 'e8d8', 'g2g3', 'f4f3', 'h3f1', 'e3f1', 'g1f1', 'e4d2', 'f1e1', 'd2c4', 'b2b3', 'd8e8', 'e1d1', 'c4e3', 'd1c1', 'e8e7', 'a7b7', 'e3f5', 'g3g4', 'f5d6', 'b7c7', 'd6b5', 'c7b7', 'b5d6', 'b7c7', 'h7h5', 'g4h5', 'g6h5', 'h2h4', 'f3g4', 'c7a7', 'd6b5', 'a7b7', 'b5d6', 'b7a7', 'd6f5', 'a2a4', 'g4h4', 'a7c7', 'h4g5']"
"{'_tag_roster': {'Event': 'Oberwart op 25th', 'Site': 'Oberwart', 'Date': '2003.07.12', 'Round': '8', 'White': 'Dvoirys, Semen I', 'Black': 'Ruck, Robert', 'Result': '1/2-1/2'}, '_others': {'ECO': 'B19', 'WhiteElo': '2555', 'BlackElo': '2550', 'PlyCount': '110', 'EventDate': '2003.07.05', 'EventType': 'swiss', 'EventRounds': '9', 'EventCountry': 'AUT', 'SourceTitle': 'CBM 095 Extra', 'Source': 'ChessBase', 'SourceDate': '2003.09.04', 'SourceVersion': '1', 'SourceVersionDate': '2003.09.04', 'SourceQuality': '1'}}","['e2e4', 'c7c6', 'd2d4', 'd7d5', 'b1d2', 'd5e4', 'd2e4', 'c8f5', 'e4g3', 'f5g6', 'g1f3', 'b8d7', 'h2h4', 'h7h6', 'h4h5', 'g6h7', 'f1d3', 'h7d3', 'd1d3', 'g8f6', 'c1d2', 'e7e6', 'e1c1', 'f8e7', 'g3e4', 'e8g8', 'c1b1', 'c6c5', 'd2c1', 'a8c8', 'd3e2', 'c5d4', 'f3d4', 'd8b6', 'h1h3', 'f6e4', 'e2e4', 'd7f6', 'e4e2', 'f8d8', 'h3d3', 'e7c5', 'c2c3', 'c5d4', 'c3d4', 'b6c6', 'g2g4', 'c6g2', 'd3g3', 'g2e4', 'e2e4', 'f6e4', 'g3g2', 'd8d5', 'f2f3', 'e4f6', 'c1f4', 'c8c4', 'g2d2', 'd5d8', 'd2d3', 'f6d5', 'f4d2', 'd5e7', 'd2e3', 'e7d5', 'e3d2', 'g8f8', 'a2a3', 'f8e7', 'd2e1', 'd8c8', 'e1d2', 'e7d7', 'd1g1', 'c8h8', 'g1h1', 'd7e7', 'h1e1', 'e7d7', 'e1g1', 'c4c8', 'd2c1', 'c8f8', 'd3d2', 'h8h7', 'd2g2', 'g7g5', 'h5g6', 'f7g6', 'g2g3', 'h6h5', 'g3h3', 'f8f7', 'g1h1', 'd5f6', 'g4h5', 'h7h5', 'h3h5', 'g6h5', 'c1g5', 'f6d5', 'h1h5', 'f7f3', 'b1c2', 'f3f5', 'h5h7', 'd7c6', 'g5d2', 'f5f3']"
"{'_tag_roster': {'Event': 'Biel MTO op', 'Site': 'Biel', 'Date': '2003.07.29', 'Round': '8', 'White': 'Avrukh, Boris', 'Black': 'Karjakin, Sergey', 'Result': '1-0'}, '_others': {'ECO': 'D27', 'WhiteElo': '2557', 'BlackElo': '2560', 'Annotator': 'Avrukh,B', 'PlyCount': '61', 'EventDate': '2003.07.19', 'EventType': 'swiss', 'EventRounds': '11', 'EventCountry': 'SUI', 'SourceTitle': 'CBM 095 Extra', 'Source': 'ChessBase', 'SourceDate': '2003.09.04', 'SourceVersion': '1', 'SourceVersionDate': '2003.09.04', 'SourceQuality': '1'}}","['d2d4', 'd7d5', 'c2c4', 'd5c4', 'e2e3', 'g8f6', 'f1c4', 'e7e6', 'g1f3', 'c7c5', 'e1g1', 'a7a6', 'c4b3', 'b7b5', 'a2a4', 'b5b4', 'a4a5', 'c8b7', 'b3a4', 'b8d7', 'e3e4', 'd8c7', 'c1g5', 'f6e4', 'f3e5', 'e4g5', 'a4d7', 'e8e7', 'f2f4', 'g5e4', 'b1d2', 'e4d2', 'd1d2', 'a8d8', 'f4f5', 'd8d7', 'f5e6', 'c7e5', 'f1f7', 'e7e6', 'f7d7', 'e5e4', 'd7d8', 'e6f6', 'a1e1', 'e4h4', 'd2e2', 'f6g5', 'e2e6', 'g7g6', 'g2g3', 'h4g4', 'e1e5', 'g4f5', 'e5f5', 'g6f5', 'd8f8', 'h8f8', 'e6e7', 'f8f6', 'h2h4']"
"{'_tag_roster': {'Event': 'Biel MTO op', 'Site': 'Biel', 'Date': '2003.07.30', 'Round': '9', 'White': 'Ulybin, Mikhail', 'Black': 'Avrukh, Boris', 'Result': '1/2-1/2'}, '_others': {'ECO': 'B30', 'WhiteElo': '2558', 'BlackElo': '2557', 'Annotator': 'Avrukh,B', 'PlyCount': '33', 'EventDate': '2003.07.19', 'EventType': 'swiss', 'EventRounds': '11', 'EventCountry': 'SUI', 'SourceTitle': 'CBM 095 Extra', 'Source': 'ChessBase', 'SourceDate': '2003.09.04', 'SourceVersion': '1', 'SourceVersionDate': '2003.09.04', 'SourceQuality': '1'}}","['e2e4', 'c7c5', 'g1f3', 'b8c6', 'b1c3', 'g8f6', 'f1b5', 'd8c7', 'e1g1', 'c6d4', 'f3d4', 'c5d4', 'c3d5', 'f6d5', 'e4d5', 'c7c5', 'c2c4', 'a7a6', 'b2b4', 'c5b4', 'b5a4', 'b7b5', 'c4b5', 'g7g6', 'b5b6', 'f8g7', 'd2d3', 'e8g8', 'c1g5', 'c8b7', 'f1e1', 'e7e6', 'd5e6']"
"{'_tag_roster': {'Event': 'Biel MTO op', 'Site': 'Biel', 'Date': '2003.08.01', 'Round': '11', 'White': 'Shchekachev, Andrei', 'Black': 'Avrukh, Boris', 'Result': '1/2-1/2'}, '_others': {'ECO': 'A16', 'WhiteElo': '2550', 'BlackElo': '2557', 'PlyCount': '25', 'EventDate': '2003.07.19', 'EventType': 'swiss', 'EventRounds': '11', 'EventCountry': 'SUI', 'SourceTitle': 'CBM 095 Extra', 'Source': 'ChessBase', 'SourceDate': '2003.09.04', 'SourceVersion': '1', 'SourceVersionDate': '2003.09.04', 'SourceQuality': '1'}}","['c2c4', 'e7e5', 'b1c3', 'g8f6', 'g1f3', 'b8c6', 'a2a3', 'g7g6', 'g2g3', 'f8g7', 'f1g2', 'e8g8', 'e1g1', 'd7d5', 'c4d5', 'f6d5', 'c3d5', 'd8d5', 'd2d3', 'd5d6', 'd1c2', 'c8g4', 'c1e3', 'd6d7', 'a1c1']"
"{'_tag_roster': {'Event': 'Lippstadt 11th', 'Site': 'Lippstadt', 'Date': '2003.08.16', 'Round': '10', 'White': 'Ruck, Robert', 'Black': 'Cyborowski, Lukasz', 'Result': '1/2-1/2'}, '_others': {'ECO': 'A40', 'WhiteElo': '2550', 'BlackElo': '2550', 'PlyCount': '39', 'EventDate': '2003.08.07', 'EventType': 'tourn', 'EventRounds': '11', 'EventCountry': 'GER', 'EventCategory': '9', 'SourceTitle': 'CBM 097', 'Source': 'ChessBase', 'SourceDate': '2003.11.11', 'SourceVersion': '1', 'SourceVersionDate': '2003.11.11', 'SourceQuality': '1'}}","['g1f3', 'c7c5', 'c2c4', 'g7g6', 'd2d4', 'f8g7', 'e2e4', 'd8a5', 'c1d2', 'a5b6', 'd2c3', 'c5d4', 'c3d4', 'g7d4', 'd1d4', 'b6d4', 'f3d4', 'd7d6', 'b1c3', 'g8f6', 'd4b5', 'b8a6', 'f1e2', 'c8d7', 'b5d4', 'a6c5', 'f2f3', 'e7e5', 'd4c2', 'a7a5', 'e1c1', 'e8e7', 'd1d2', 'c5a4', 'c3a4', 'd7a4', 'b2b3', 'a4c6', 'h1d1']"
"{'_tag_roster': {'Event': 'Kavala op 12th', 'Site': 'Kavala', 'Date': '2003.08.08', 'Round': '1', 'White': 'Goutioudi, Kiriaki', 'Black': 'Avrukh, Boris', 'Result': '0-1'}, '_others': {'ECO': 'B06', 'WhiteElo': '2557', 'BlackElo': '2557', 'PlyCount': '66', 'EventDate': '2003.08.08', 'EventType': 'swiss', 'EventRounds': '9', 'EventCountry': 'GRE', 'SourceTitle': 'CBM 095 Extra', 'Source': 'ChessBase', 'SourceDate': '2003.09.04', 'SourceVersion': '1', 'SourceVersionDate': '2003.09.04', 'SourceQuality': '1'}}","['e2e4', 'g7g6', 'd2d4', 'f8g7', 'g1f3', 'd7d6', 'h2h3', 'g8f6', 'b1d2', 'e8g8', 'f1c4', 'b8c6', 'c2c3', 'f6d7', 'e1g1', 'e7e5', 'd4e5', 'd7e5', 'f3e5', 'c6e5', 'c4b3', 'e5d3', 'd2c4', 'd3c5', 'b3c2', 'f8e8', 'f1e1', 'b7b6', 'c1d2', 'c8b7', 'd1g4', 'h7h5', 'g4f4', 'd6d5', 'e4d5', 'd8d5', 'f2f3', 'c5e6', 'f4e4', 'd5c5', 'e4e3', 'c5c4', 'c2b3', 'c4c6', 'e3f2', 'a8d8', 'a1d1', 'e6c5', 'b3c2', 'e8e1', 'd1e1', 'c5d3', 'c2d3', 'd8d3', 'd2e3', 'c6d5', 'f2c2', 'c7c5', 'e3f4', 'c5c4', 'c2e2', 'g8h7', 'f4c1', 'g7f8', 'c1e3', 'd3e3']"
"{'_tag_roster': {'Event': 'Vienna op 14th', 'Site': 'Vienna', 'Date': '2003.08.22', 'Round': '7', 'White': 'Karjakin, Sergey', 'Black': 'Stanec, Nikolaus', 'Result': '1/2-1/2'}, '_others': {'ECO': 'B15', 'WhiteElo': '2560', 'BlackElo': '2560', 'PlyCount': '121', 'EventDate': '2003.08.16', 'EventType': 'swiss', 'EventRounds': '9', 'EventCountry': 'AUT', 'SourceTitle': 'CBM 095 Extra', 'Source': 'ChessBase', 'SourceDate': '2003.09.04', 'SourceVersion': '1', 'SourceVersionDate': '2003.09.04', 'SourceQuality': '1'}}","['e2e4', 'c7c6', 'd2d4', 'd7d5', 'b1c3', 'g7g6', 'e4e5', 'h7h5', 'f1d3', 'g8h6', 'c3e2', 'c6c5', 'e2f4', 'e7e6', 'c2c3', 'c5d4', 'c3d4', 'b8c6', 'g1f3', 'h6f5', 'e1g1', 'f8e7', 'd3f5', 'g6f5', 'c1e3', 'c8d7', 'd1e2', 'h5h4', 'f1c1', 'd8b6', 'a1b1', 'a7a5', 'f4d3', 'b6b5', 'd3f4', 'b5e2', 'f4e2', 'a5a4', 'e3g5', 'e7g5', 'f3g5', 'e8e7', 'h2h3', 'c6a5', 'e2f4', 'a5c4', 'g5f3', 'd7c6', 'f4d3', 'a8a5', 'g1f1', 'a5b5', 'f1e1', 'b5b6', 'c1c3', 'b6b5', 'e1d1', 'b5b6', 'd1c2', 'b6b5', 'b1c1', 'b5b6', 'c2b1', 'b6b5', 'c1c2', 'b5b6', 'b1c1', 'b6b5', 'f3d2', 'c4d2', 'c2d2', 'h8g8', 'd3e1', 'b5b4', 'a2a3', 'b4c4', 'c3c4', 'd5c4', 'f2f3', 'f7f6', 'e1c2', 'b7b5', 'c2b4', 'c6b7', 'c1c2', 'g8g3', 'c2c3', 'b7e4', 'd2f2', 'f5f4', 'b4a6', 'f6e5', 'd4e5', 'e4c6', 'a6b4', 'c6d7', 'c3d4', 'g3g8', 'f2d2', 'g8c8', 'b4a2', 'd7e8', 'd4c3', 'c8c5', 'd2e2', 'c5d5', 'c3b4', 'd5d8', 'a2c3', 'e8c6', 'b4c5', 'c6e8', 'e2e4', 'd8d2', 'e4e2', 'd2d8', 'c5b4', 'e8c6', 'e2c2', 'e7f7', 'c2e2']"
"{'_tag_roster': {'Event': 'Vidmar Memorial 15th', 'Site': 'Terme Zrece', 'Date': '2003.08.22', 'Round': '5', 'White': 'Mitkov, Nikola', 'Black': 'Halkias, Stelios', 'Result': '0-1'}, '_others': {'ECO': 'C01', 'WhiteElo': '2552', 'BlackElo': '2560', 'PlyCount': '130', 'EventDate': '2003.08.17', 'EventType': 'tourn', 'EventRounds': '9', 'EventCountry': 'SLO', 'EventCategory': '12', 'SourceTitle': 'CBM 097', 'Source': 'ChessBase', 'SourceDate': '2003.11.11', 'SourceVersion': '1', 'SourceVersionDate': '2003.11.11', 'SourceQuality': '1'}}","['e2e4', 'e7e6', 'd2d4', 'd7d5', 'b1c3', 'f8b4', 'e4d5', 'e6d5', 'f1d3', 'b8c6', 'a2a3', 'b4c3', 'b2c3', 'g8e7', 'd1h5', 'c8e6', 'g1f3', 'd8d7', 'f3g5', 'e8c8', 'g5e6', 'd7e6', 'c1e3', 'g7g6', 'h5f3', 'f7f5', 'e1g1', 'e6f6', 'f1e1', 'g6g5', 'a1b1', 'h7h5', 'e3d2', 'f5f4', 'f3e2', 'h8h6', 'd3b5', 'e7f5', 'e2d3', 'f5e7', 'b5a4', 'a7a6', 'e1e2', 'f6f7', 'b1e1', 'c8b8', 'a4b3', 'e7f5', 'b3a4', 'b8a7', 'd2c1', 'h6f6', 'g1h1', 'd8g8', 'a4b3', 'g8d8', 'b3a4', 'd8d6', 'a4b3', 'd6e6', 'e2e6', 'f6e6', 'e1e6', 'f7e6', 'c1d2', 'f5d6', 'h1g1', 'c6a5', 'g1f1', 'a5c4', 'd2c1', 'a7b6', 'h2h4', 'g5h4', 'c1f4', 'c7c6', 'd3e2', 'e6f6', 'f4e5', 'f6g6', 'e5d6', 'c4d6', 'c3c4', 'd5c4', 'b3c4', 'g6g5', 'c4d3', 'g5c1', 'e2e1', 'c1a3', 'f1g1', 'a6a5', 'f2f4', 'a5a4', 'g1h2', 'a3b2', 'e1e5', 'b2b4', 'c2c4', 'd6c4', 'd3c4', 'b4c4', 'e5d6', 'c4c3', 'd6d8', 'b6b5', 'd8d7', 'a4a3', 'd7b7', 'b5a4', 'd4d5', 'a3a2', 'b7a6', 'a4b3', 'a6b6', 'b3a3', 'b6a7', 'a3b3', 'a7b6', 'b3c2', 'b6f2', 'c3d2', 'f2c5', 'c2d1', 'c5g1', 'd1e2', 'd5c6', 'd2f4', 'h2h1', 'f4f1']"
"{'_tag_roster': {'Event': 'Izmir op', 'Site': 'Izmir', 'Date': '2003.09.02', 'Round': '8', 'White': 'Brodsky, Michail', 'Black': 'Spasov, Vasil', 'Result': '1/2-1/2'}, '_others': {'ECO': 'B18', 'WhiteElo': '2555', 'BlackElo': '2556', 'PlyCount': '64', 'EventDate': '2003.08.25', 'EventType': 'swiss', 'EventRounds': '9', 'EventCountry': 'TUR', 'SourceTitle': 'EXT 2004', 'Source': 'ChessBase', 'SourceDate': '2003.11.25', 'SourceVersion': '1', 'SourceVersionDate': '2003.11.25', 'SourceQuality': '1'}}","['e2e4', 'c7c6', 'd2d4', 'd7d5', 'b1d2', 'd5e4', 'd2e4', 'c8f5', 'e4g3', 'f5g6', 'f1c4', 'e7e6', 'g1e2', 'f8d6', 'h2h4', 'h7h6', 'e2f4', 'd6f4', 'c1f4', 'g8f6', 'd1d2', 'b8d7', 'e1c1', 'b7b5', 'c4d3', 'g6d3', 'd2d3', 'e8g8', 'c1b1', 'f6d5', 'f4d6', 'f8e8', 'g3e4', 'd7f6', 'e4f6', 'd8f6', 'd3g3', 'f6f5', 'h1e1', 'f7f6', 'd1d2', 'a7a5', 'b1c1', 'a5a4', 'd2d3', 'g8f7', 'g3f3', 'f5f3', 'd3f3', 'a8d8', 'd6c5', 'g7g5', 'h4g5', 'h6g5', 'b2b3', 'a4b3', 'a2b3', 'b5b4', 'f3h3', 'e8h8', 'h3h8', 'd8h8', 'c1d2', 'h8h2']"
"{'_tag_roster': {'Event': 'Cairo Misr 1st', 'Site': 'Cairo', 'Date': '2003.09.10', 'Round': '11', 'White': 'Vysochin, Spartak', 'Black': 'Savchenko, Stanislav', 'Result': '1/2-1/2'}, '_others': {'ECO': 'B52', 'WhiteElo': '2560', 'BlackElo': '2560', 'PlyCount': '21', 'EventDate': '2003.09.01', 'EventType': 'tourn', 'EventRounds': '11', 'EventCountry': 'EGY', 'EventCategory': '9', 'SourceTitle': 'CBM 096 Extra', 'Source': 'ChessBase', 'SourceDate': '2003.10.22', 'SourceVersion': '2', 'SourceVersionDate': '2003.10.20', 'SourceQuality': '1'}}","['e2e4', 'c7c5', 'g1f3', 'd7d6', 'f1b5', 'c8d7', 'b5d7', 'd8d7', 'c2c4', 'b8c6', 'd2d4', 'c5d4', 'f3d4', 'g7g6', 'b1c3', 'f8g7', 'c1e3', 'g8f6', 'f2f3', 'e8g8', 'e1g1']"
"{'_tag_roster': {'Event': 'RUS-ch 56th', 'Site': 'Krasnoyarsk', 'Date': '2003.09.12', 'Round': '9', 'White': 'Ulybin, Mikhail', 'Black': 'Ivanov, Sergey', 'Result': '1-0'}, '_others': {'ECO': 'C00', 'WhiteElo': '2558', 'BlackElo': '2556', 'Annotator': 'Psakhis,L', 'PlyCount': '53', 'EventDate': '2003.09.03', 'EventType': 'swiss', 'EventRounds': '9', 'EventCountry': 'RUS', 'SourceTitle': 'CBM 098', 'Source': 'ChessBase', 'SourceDate': '2004.02.03', 'SourceVersion': '1', 'SourceVersionDate': '2004.02.03', 'SourceQuality': '1'}}","['e2e4', 'e7e6', 'd1e2', 'c7c5', 'g2g3', 'b8c6', 'f1g2', 'g7g6', 'c2c3', 'f8g7', 'f2f4', 'g8e7', 'g1f3', 'd7d6', 'e1g1', 'e8g8', 'g1h1', 'a8b8', 'b1a3', 'd8d7', 'a3c2', 'b7b5', 'd2d4', 'c5d4', 'c3d4', 'b5b4', 'f1d1', 'b8b6', 'd4d5', 'c8a6', 'e2e1', 'e6d5', 'e4d5', 'c6a5', 'c2b4', 'a6c4', 'c1e3', 'b6b5', 'a2a4', 'b5b8', 'e3d4', 'c4b3', 'd4g7', 'g8g7', 'd1d3', 'f8e8', 'b4a6', 'e7d5', 'e1a5', 'b8b6', 'f3d2', 'd5e3', 'a5c3']"
"{'_tag_roster': {'Event': 'CRO-chT', 'Site': 'Rabac', 'Date': '2003.09.10', 'Round': '4', 'White': 'Stevic, Hrvoje', 'Black': 'Hulak, Krunoslav', 'Result': '1/2-1/2'}, '_others': {'ECO': 'A38', 'WhiteElo': '2557', 'BlackElo': '2557', 'PlyCount': '24', 'EventDate': '2003.09.07', 'EventType': 'team', 'EventRounds': '9', 'EventCountry': 'CRO', 'SourceTitle': 'CBM 096 Extra', 'Source': 'ChessBase', 'SourceDate': '2003.10.22', 'SourceVersion': '2', 'SourceVersionDate': '2003.10.20', 'SourceQuality': '1'}}","['g1f3', 'g8f6', 'g2g3', 'g7g6', 'f1g2', 'f8g7', 'e1g1', 'e8g8', 'd2d3', 'd7d6', 'c2c4', 'c7c5', 'b1c3', 'b8c6', 'a2a3', 'a7a6', 'a1b1', 'a8b8', 'b2b4', 'c5b4', 'a3b4', 'b7b5', 'c4b5', 'a6b5']"
"{'_tag_roster': {'Event': 'CRO-chT', 'Site': 'Rabac', 'Date': '2003.09.13', 'Round': '7', 'White': 'Gyimesi, Zoltan', 'Black': 'Stevic, Hrvoje', 'Result': '1-0'}, '_others': {'ECO': 'D27', 'WhiteElo': '2553', 'BlackElo': '2557', 'PlyCount': '85', 'EventDate': '2003.09.07', 'EventType': 'team', 'EventRounds': '9', 'EventCountry': 'CRO', 'SourceTitle': 'CBM 096 Extra', 'Source': 'ChessBase', 'SourceDate': '2003.10.22', 'SourceVersion': '2', 'SourceVersionDate': '2003.10.20', 'SourceQuality': '1'}}","['d2d4', 'd7d5', 'c2c4', 'd5c4', 'g1f3', 'g8f6', 'e2e3', 'e7e6', 'f1c4', 'c7c5', 'e1g1', 'a7a6', 'd4c5', 'd8d1', 'f1d1', 'f8c5', 'b1d2', 'b8d7', 'c4e2', 'b7b6', 'd2b3', 'c5e7', 'f3d4', 'c8b7', 'f2f3', 'e8g8', 'e3e4', 'a8c8', 'c1e3', 'f8d8', 'a1c1', 'g8f8', 'g1f2', 'd7c5', 'b3c5', 'e7c5', 'a2a3', 'a6a5', 'd4b5', 'd8d1', 'c1d1', 'f8e7', 'e3c5', 'c8c5', 'b5c3', 'f6d7', 'f2e3', 'e6e5', 'e2b5', 'd7f8', 'd1d3', 'b7c6', 'b5c6', 'c5c6', 'c3d5', 'e7e6', 'g2g3', 'g7g5', 'b2b4', 'a5b4', 'a3b4', 'f8d7', 'g3g4', 'c6c2', 'h2h3', 'c2c6', 'd3a3', 'd7f6', 'b4b5', 'c6c5', 'd5b6', 'c5b5', 'a3a6', 'e6e7', 'b6c8', 'e7d7', 'a6f6', 'd7c8', 'f6f7', 'b5b7', 'f7f5', 'b7b3', 'e3f2', 'b3b2', 'f2g3']"
"{'_tag_roster': {'Event': 'CRO-chT', 'Site': 'Rabac', 'Date': '2003.09.14', 'Round': '8', 'White': 'Hulak, Krunoslav', 'Black': 'Gyimesi, Zoltan', 'Result': '1/2-1/2'}, '_others': {'ECO': 'D14', 'WhiteElo': '2557', 'BlackElo': '2553', 'PlyCount': '21', 'EventDate': '2003.09.07', 'EventType': 'team', 'EventRounds': '9', 'EventCountry': 'CRO', 'SourceTitle': 'CBM 096 Extra', 'Source': 'ChessBase', 'SourceDate': '2003.10.22', 'SourceVersion': '2', 'SourceVersionDate': '2003.10.20', 'SourceQuality': '1'}}","['g1f3', 'g8f6', 'c2c4', 'c7c6', 'd2d4', 'd7d5', 'c4d5', 'c6d5', 'b1c3', 'b8c6', 'c1f4', 'c8f5', 'e2e3', 'e7e6', 'f1d3', 'f5d3', 'd1d3', 'f8d6', 'f4d6', 'd8d6', 'e1g1']"
